canonical_chain_id,canonical_chain_name,year,final_risk_score,final_score_status,paper_ready,n_documents,n_unique_item10_versions,sources,final_forms,providers,purposes,evidence_quote,full_item10_text_available
S0010,101 Mobility,2025,2,CONSENSUS,1,8,1,MN | NASAA | NASAA_NON_SBA | WI,initial_fee_installment,franchisor,fee,"We may finance a portion of your initial franchise fee, up to a maximum amount of 50% of the total initial franchise fee due to us || the full remainder may be financed with us. || We do not assign or discount to third parties notes, contracts or other instruments executed by you or other licensees, but we reserve the right to take, pledge and assign or discount to third parties in the future",1
U_a0e2a2c5,"1045 FRANCHISING, LLC",2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_4036429c,10X Business Advisor,2022,2,CONSENSUS,1,1,1,NASAA_NON_SBA,seller_fee_financing,franchisor,fee,"We offer financing for the Initial Franchise Fee and the 10X Certified Coach, Speaker and Mentor Program Fees paid to us. || We do not engage in the practice of selling, assigning, or discounting to a third party, in whole or part, any promissory note, contract or other instrument executed by you. However, we reserve the right to do so in the future. || Other than the above, we do not offer direct or indirect financing. We do not guarantee your note, lease or other obligations.",0
U_4036429c,10X Business Advisor,2024,2,CONSENSUS,1,1,1,NASAA_NON_SBA,initial_fee_installment,franchisor,fee,"We offer financing for the Initial Franchise Fee paid to us. || We do not engage in the practice of selling, assigning, or discounting to a third party, in whole or part, any promissory note, contract or other instrument executed by you. || Other than the above, we do not offer direct or indirect financing. We do not guarantee your note, lease or other obligations.",0
S7741,10X Health,2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer any direct or indirect financing. || We do not guarantee your loan, lease or obligations.",1
S7741,10X Health,2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer any direct or indirect financing. || We do not guarantee your loan, lease or obligations.",1
U_6d3ca72c,"14 Moves International, LLC",2016,0,CONSENSUS,1,3,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your notes, leases or obligations",1
U_6d3ca72c,"14 Moves International, LLC",2017,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your notes, leases or obligations.",1
U_6d3ca72c,"14 Moves International, LLC",2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your notes, leases or obligations.",1
S0012,16 Handles,2022,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guaranty your notes, leases or other obligations, but we may decide to offer indirect financing in the future.",1
S4574,1Heart Caregiver Services,2023,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing. || We do not guarantee your lease or other obligations.,1
S4574,1Heart Caregiver Services,2024,0,CONSENSUS,1,2,1,MN | NASAA,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing. || We do not guarantee your lease or other obligations.,1
S4574,1Heart Caregiver Services,2025,0,CONSENSUS,1,3,1,MN | NASAA | WI,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing. || We do not guarantee your lease or other obligations.,1
S4574,1Heart Caregiver Services,2026,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing. || We do not guarantee your lease or other obligations.,1
S7705,1st Class Real Estate,2018,2,CONSENSUS,1,1,1,CA,initial_fee_installment,franchisor,fee,"We may offer financing for a portion of your Initial Franchise Fee if you meet our qualifications. || Source of Financing Us || We do not guarantee your notes, leases, or obligations.",1
S7705,1st Class Real Estate,2023,2,CONSENSUS,1,2,2,NASAA,initial_fee_installment | seller_fee_financing,franchisor,fee,"We may offer financing for your Initial Franchise Fee  if you meet our qualifications. || We do not guarantee your notes, leases, or obligations. We may sell, assign, or discount any note, contract or other instrument signed by you to any affiliate or third party who may be immune under the law to claims or defenses you may have against us. || Exhibit D contains the form of Promissory Note that we require you to sign.",1
S7705,1st Class Real Estate,2024,2,CONSENSUS,1,7,3,MN | NASAA | NASAA_NON_SBA,initial_fee_installment | seller_fee_financing,franchisor,fee,"We may offer financing for your Initial Franchise Fee if you meet our qualifications. || Source of Financing: Us || We may sell, assign, or discount any note, contract or other instrument signed by you to any affiliate or third party who may be immune under the law to claims or defenses you may have against us. || We do not guarantee your notes, leases, or obligations.",1
S7705,1st Class Real Estate,2025,2,CONSENSUS,1,4,2,MN | NASAA | NASAA_NON_SBA,initial_fee_installment | seller_fee_financing,franchisor,fee,"We may offer financing for your Initial Franchise Fee if you meet our qualifications. || Source of Financing                     Us || Exhibit D contains the form of Promissory Note that we require you to sign. || We may sell, assign, or discount any note, contract or other instrument signed by you to any affiliate or third party...",1
S7705,1st Class Real Estate,2026,2,CONSENSUS,1,8,2,MN | NASAA | NASAA_NON_SBA | WI,initial_fee_installment | seller_fee_financing,franchisor,fee,"We may offer financing for your Initial Franchise Fee if you meet our qualifications. || Source of Financing                     Us || Exhibit D contains the form of Promissory Note that we require you to sign. || We may sell, assign, or discount any note, contract or other instrument signed by you to any affiliate or third party...",1
U_4be854b3,2 Hours of Freedom,2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_4be854b3,2 Hours of Freedom,2026,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_730e1b61,2026 - Hyatt (Thompson Hotels),2026,4,CONSENSUS,1,1,1,NASAA_NON_SBA,discretionary_financial_assistance_instrument_unspecified,franchisor,construction_conversion,"However, in some cases we periodically may offer financial assistance to franchisees developing new Brand Hotels or converting existing hotels from other brands to the Hotel System. || The terms of any financial assistance, including amount, interest rate, and repayment terms, will vary widely and depend on our agreement with the franchisee and its particular circumstances. || Neither we nor our affiliates guarantee your note, lease or obligation.",1
U_32171166,"2B Organized Franchise System, Inc",2018,0,CONSENSUS,1,2,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your loan, note, lease or obligation. || We do not receive direct or indirect payments for placing financing.",1
S0015,2Good2B Bakery,2016,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"Neither vve nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or has any practice or intent to sell, assign or discount to a third party all or any part of any financing arrangement of yours.",1
S0015,2Good2B Bakery,2017,0,CONSENSUS,1,2,1,CA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or has any practice or intent to sell, assign or discount to a third party all or any part of any financing arrangement of yours.",1
S6586,2nd Family,2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf.",1
S6586,2nd Family,2023,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf.",1
S6586,2nd Family,2024,0,CONSENSUS,1,3,1,NASAA | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf.",1
S6586,2nd Family,2025,0,CONSENSUS,1,3,1,NASAA | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf.",1
S6586,2nd Family,2026,0,CONSENSUS,1,2,1,NASAA | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf.",1
